title,imdbid,year,rating,POPULARITY,passed
Charlie Says,1759744,2018,3,14.179,True
Fast Color,6418778,2018,3,11.572,True
"Tower, The",5847768,2018,3,1.96,True
Beautiful Boy,1226837,2018,1,26.349,False
Hotel Artemis,5834262,2018,3,24.116,True
Overlord,4530422,2018,0,42.486,False
Bad Samaritan,3203528,2018,1,14.838,False
Batman Ninja,7451284,2018,1,19.38,False
Batman: Gotham By Gaslight,7167630,2018,1,26.637,False
Freaks,8781414,2018,3,51.62,True
Agatha and the Truth of Murder,9381998,2018,3,15.637,True
How to be really bad,5571754,2018,3,4.756,True
Hotel Mumbai,5461944,2018,2,29.84,False
High Life,4827558,2018,3,16.695,True
Peter Rabbit,5117670,2018,3,43.029,True
Rim of the World,8179388,2019,0,29.523,False
How to Train Your Dragon: The Hidden World,2386490,2019,2,111.428,False
We Are Little Zombies,9358120,2019,2,5.452,False
"Kid Who Would Be King, The",6811018,2019,1,30.714,False
Polar,4139588,2019,2,35.441,False
Close,5316540,2019,3,36.201,True
Serenity,6476140,2019,1,20.539,False
Us,6857112,2019,3,24.176,True
Cold Pursuit,5719748,2019,1,45.455,False
"Wandering Earth (Liu Lang Di Qiu), The",7605074,2019,3,27.718,True
Alita: Battle Angel,437086,2019,3,117.544,True
"Lego Movie 2: The Second Part, The",3513498,2019,3,46.209,True
American Woman,9109492,2019,3,4.974,True
Le chant du loup,7458762,2019,0,21.728,False
Isn&#39;t It Romantic,2452244,2019,3,24.686,True
Captain Marvel,4154664,2019,3,110.227,True
Fighting with My Family,6513120,2019,3,25.628,True
Happy Death Day 2U,8155288,2019,3,29.116,True
Triple Frontier,1488606,2019,1,45.151,False
Shazam!,448115,2019,3,104.518,True
Gully Boy,2395469,2019,1,7.8,False
My Little Pony: Equestria Girls: Spring Breakdown,8734872,2019,3,5.474,True
Someone Great,8075260,2019,3,21.056,True
Avengers: Endgame,4154796,2019,3,171.409,True
"Curse of La Llorona, The",4913966,2019,3,39.507,True
Guava Island,8858104,2019,2,9.663,False
"Silence, The",7315484,2019,3,18.707,True
Miss Bala,5941692,2019,3,50.283,True
Pokemon Detective Pikachu,5884052,2019,3,134.238,True
"Hustle, The",1298644,2019,3,41.543,True
Unplanned,9024106,2019,3,15.779,True
Wine Country,8169446,2019,3,14.547,True
Booksmart,1489887,2019,3,26.074,True
Aladdin,6139732,2019,3,133.453,True
Nancy Drew and the Hidden Staircase,8323104,2019,3,39.341,True
John Wick: Chapter 3 - Parabellum,6146586,2019,1,154.644,False
Ma,7958736,2019,3,19.506,True
Always Be My Maybe,7374948,2019,3,18.251,True
Dark Phoenix,6565702,2019,3,106.497,True
"Perfect Date, The",8201170,2019,2,28.659,False
Late Night,6107548,2019,3,12.875,True
Brightburn,7752126,2019,2,26.45,False
Godzilla: King of the Monsters,3741700,2019,3,111.825,True
I Am Mother,6292852,2019,3,39.909,True
Gisaengchung,6751668,2019,3,96.697,True
Toy Story 4,1979376,2019,3,173.184,True
Annabelle Comes Home,8350360,2019,3,62.076,True
Effigy &#150;&nbsp;Poison and the City,9075008,2019,3,0.84,True
Spider-Man: Far from Home,6320628,2019,1,183.355,False
Midsommar,8772262,2019,3,26.379,True
Anna,7456310,2019,3,96.338,True
"Lion King, The",6105098,2019,3,165.654,True
Crawl,8364368,2019,3,83.715,True
Once Upon a Time ... In Hollywood,7131622,2019,3,42.964,True
Sword of Trust,8484012,2019,3,6.059,True
"Farewell, The",8637428,2019,3,13.956,True
Fast &amp; Furious Presents: Hobbs &amp; Shaw,6806448,2019,2,208.138,False
Five Feet Apart,6472976,2019,3,69.623,True
Kim Possible,7979492,2019,3,33.137,True
"Art of Racing in the Rain, The",1478839,2019,2,36.133,False
Descendants 3,8022928,2019,3,79.925,True
Pet Sematary,837563,2019,3,36.532,True
Tolkien,3361792,2019,2,17.692,False
See You Yesterday,8743064,2019,3,13.385,True
Turma da Monica: Lacos,8169552,2019,2,8.641,False
"Where&#39;d You Go, Bernadette",2365580,2019,3,22.625,True
Terminator: Dark Fate,6450804,2019,3,186.93,True
Brittany Runs A Marathon,7671064,2019,3,15.572,True
Dora and the Lost City of Gold,7547410,2019,3,107.792,True
Steven Universe: The Movie,10515852,2019,3,65.464,True
Pentagram,7711764,2019,1,5.52,False
Tall Girl,9252508,2019,3,40.473,True
Ad Astra,2935510,2019,1,63.394,False
Bacurau,2762506,2019,3,13.447,True
Ready or Not,7798634,2019,3,41.416,True
Lucy in the Sky,4682804,2019,3,14.404,True
Joker,7286456,2019,3,332.597,True
Downton Abbey,6398184,2019,3,11.741,True
Scary Stories to Tell in the Dark,3387520,2019,3,36.065,True
Gemini Man,1025100,2019,1,175.017,False
Ford v Ferrari,1950186,2019,0,80.51,False
Hustlers,5503686,2019,3,28.625,True
Maleficent: Mistress of Evil,4777008,2019,3,170.036,True
"Laundromat, The",5865326,2019,3,12.901,True
"King, The",7984766,2019,1,52.275,False
Portrait of a Lady on Fire,8613070,2019,3,23.956,True
"Gentlemen, The",8367814,2019,3,74.719,True
What Men Want,7634968,2019,1,25.096,False
After,4126476,2019,3,161.451,True
Abominable,6324278,2019,3,89.877,True
Harriet,4648786,2019,3,24.724,True
Marriage Story,7653254,2019,2,42.11,False
"Lighthouse, The",7984734,2019,0,42.701,False
It Chapter 2,7349950,2019,3,144.422,True
Last Christmas,8623904,2019,3,46.412,True
Luce,7616148,2019,3,11.663,True
Klaus,4729430,2019,1,39.938,False
"Knight Before Christmas, The",10060094,2019,3,52.257,True
Jojo Rabbit,2584384,2019,3,44.257,True
Midway,6924650,2019,1,34.695,False
Charlie&#39;s Angels,5033998,2019,3,103.945,True
Knives Out,8946378,2019,3,48.377,True
Motherless Brooklyn,385887,2019,3,46.984,True
A Beautiful Day in the Neighborhood,3224458,2019,2,17.932,False
Clementine,7311036,2019,3,5.158,True
Queen &amp; Slim,8722346,2019,2,14.793,False
Doctor Sleep,5606664,2019,3,51.335,True
"Irishman, The",1302006,2019,1,38.537,False
Frozen 2,4520988,2019,3,240.765,True
Les Miserables,10199590,2019,0,20.321,False
Zombieland: Double Tap,1560220,2019,3,137.899,True
Satanic Panic,8510350,2019,3,10.601,True
Star Wars: Episode IX - The Rise of Skywalker,2527338,2019,3,131.615,True
Yesterday,8079248,2019,1,31.482,False
Her Smell,7942742,2019,3,12.599,True
Cats,5697572,2019,3,38.873,True
Rambo: Last Blood,1206885,2019,2,109.961,False
Good Boys,7343762,2019,3,39.842,True
A Dog&#39;s Journey,8385474,2019,3,74.358,True
Monos,6062774,2019,3,124.485,True
Little Women,3281548,2019,3,63.927,True
"Aeronauts, The",6141246,2019,3,57.214,True
Uncut Gems,5727208,2019,2,24.844,False
Sorry We Missed You,8359816,2019,3,16.064,True
"Goldfinch, The",3864056,2019,1,21.188,False
"Two Popes, The",8404614,2019,1,19.123,False
1917,8579674,2019,0,193.69,False
Just Mercy,4916630,2019,2,26.488,False
Little Joe,9204204,2019,3,8.107,True
Troop Zero,2404465,2019,3,15.116,True
Jeanne,8669356,2019,3,2.692,True
Une fille facile,9632590,2019,3,19.398,True
In the Tall Grass,4687108,2019,1,18.293,False
El Camino: A Breaking Bad Movie,9243946,2019,1,106.515,False
Weathering with You,9426210,2019,3,116.812,True
Jumanji: The Next Level,7975244,2019,1,189.053,False
Paddleton,8041276,2019,0,10.965,False
Seberg,1780967,2019,3,14.127,True
Straight Up,8855960,2019,3,7.268,True
Can You Keep A Secret?,8707922,2019,3,30.313,True
i lost my body,9806192,2019,0,12.318,False
"Platform, The",8228288,2019,1,42.872,False
Iron Sky: The Coming Race,3038708,2019,3,12.482,True
"Specials, The",8655470,2019,1,16.138,False
Color Out of Space,5073642,2019,2,30.095,False
Otherhood,4180560,2019,3,15.191,True
7500,6436726,2019,1,28.349,False
Secret Obsession,9419834,2019,1,23.626,False
Spies in Disguise,5814534,2019,3,110.301,True
Missing Link,6348138,2019,1,29.356,False
Murder Mystery,1618434,2019,1,34.962,False
Bit,8425034,2019,3,7.575,True
"Dead Don&#39;t Die, The",8695030,2019,3,19.404,True
"Report, The",8236336,2019,0,25.759,False
Furie,9412268,2019,3,27.877,True
Rocketman,2066051,2019,3,34.649,True
Under The Silver Lake,5691670,2019,0,19.872,False
"Vast of Night, The",6803046,2019,3,87.753,True
Long Shot,2139881,2019,3,32.674,True
Guns Akimbo,6902676,2019,3,36.444,True
"Last Full Measure, The",783640,2019,1,34.502,False
Bad Education,8206668,2019,3,151.914,True
Vivarium,8368406,2019,3,56.472,True
Before You Know It,8856090,2019,3,4.21,True
"Ground Beneath My Feet, The",7902124,2019,3,6.91,True
"Beach Bum, The",6511932,2019,1,13.286,False
"Body Remembers When The World Broke Open, The",8230872,2019,3,3.394,True
Frankie,8019694,2019,3,11.086,True
Top End Wedding,7555072,2019,3,3.915,True
Ip Man 4: The Finale,2076298,2019,3,82.133,True
Babyteeth,8399664,2019,3,13.278,True
Mercy Black,8758086,2019,3,10.272,True
"Addams Family, The",1620981,2019,3,153.532,True
K-12,10521814,2019,3,12.572,True
Come to Daddy,8816194,2019,1,19.169,False
"Yes, God, Yes",8949056,2019,3,10.911,True
"Kitchen, The",5822564,2019,3,37.804,True
Wonder Park,6428676,2019,3,50.702,True
Richard Jewell,3513548,2019,3,17.483,True
47 Meters Down: Uncaged,7329656,2019,3,26.385,True
Sound of Metal,5363618,2019,1,7.85,False
"Assistant, The",9000224,2019,3,13.867,True
"Peanut Butter Falcon, The",4364194,2019,1,17.531,False
"Personal History of David Copperfield, The",6439020,2019,3,13.4,True
Fahim,4693588,2019,1,10.939,False
"Final Level: Escaping Rancala, The",11334312,2019,3,6.784,True
In the Shadow of the Moon,8110640,2019,1,35.004,False
After the Wedding,7985692,2019,3,17.24,True
Saga of Tanya the Evil - The Movie,9507276,2019,3,49.66,True
Men in Black: International,2283336,2019,3,79.78,True
How to Train Your Dragon: The Hidden World,2386490,2019,3,111.428,True
Code 8,6259380,2019,1,113.964,False
Lucky Grandma,10011336,2019,3,8.07,True
Pokemon: Mewtwo Strikes Back - Evolution,8856470,2019,3,66.727,True
A Call to Spy,7698468,2019,3,14.886,True
Stray,6294226,2019,3,19.463,True
"Highwaymen, The",1860242,2019,1,31.842,False
"Souvenir, The",6920356,2019,3,15.376,True
Horrible Histories: The Movie - Rotten Romans,7715070,2019,3,12.986,True
Angel Has Fallen,6189022,2019,1,109.483,False
Les Parfums,11748354,2019,3,4.626,True
Carmilla,7280218,2019,3,28.354,True
Kim Ji-young: Born 198,11052808,2019,3,7.137,True
White Snake,9288776,2019,3,58.435,True
"Cat and the Moon, The",5360232,2019,1,5.281,False
Marighella,7825208,2019,3,2.573,True
Bombshell,6394270,2019,3,32.538,True
Judy,7549996,2019,3,17.903,True
Sister Aimee,8456696,2019,3,5.827,True
Robowoman,8375936,2019,3,1.537,True
"Best of Enemies, The",4807408,2019,3,13.738,True
Once Were Brothers: Robbie Robertson and the Band,10334456,2019,0,8.804,False
Saint Maud,7557108,2019,3,13.876,True
Batman: Hush,8752440,2019,3,39.436,True
Promare,9116358,2019,3,46.509,True
Aspromonte: Land of the Forgotten,9146058,2019,1,4.483,False
Reign of the Supermen,7167686,2019,1,31.314,False
Let It Snow,1950235,2019,1,19.434,False
"Good Liar, The",5563334,2019,3,23.883,True
"Haunting of Sharon Tate, The",7976208,2019,3,12.693,True
Invader Zim: Enter the Florpus,6739094,2019,0,26.339,False
6 Underground,8106534,2019,3,133.449,True
"Legend of 5 Mile Cave, The",9021234,2019,1,3.572,False
Noelle,5097410,2019,3,36.377,True
Ek Ladki Ko Dekha Toh Aisa Laga,8108164,2019,3,4.406,True
Yummy,11054164,2019,3,37.601,True
Blood Vessel,8009938,2019,3,46.876,True
"Mortuary Collection, The",7781432,2019,1,15.919,False
Glass,6823368,2019,2,69.995,False
Batman vs Teenage Mutant Ninja Turtles,9775360,2019,3,32.585,True
Haunt,6535880,2019,3,35.209,True
Escape Room,5886046,2019,3,24.187,True
Soul,2948372,2020,3,28.797,True
Like a Boss,7545266,2020,3,52.438,True
Honey Boy,8151874,2020,0,9.667,False
"Rhythm Section, The",7134096,2020,2,94.457,False
"Turning, The",7510346,2020,3,24.516,True
Birds of Prey,7713068,2020,3,361.237,True
Horse Girl,11388406,2020,3,24.725,True
Sonic the Hedgehog,3794354,2020,3,340.193,True
Minari,10633456,2020,3,8.677,True
Onward,7146812,2020,3,279.47,True
All the Bright Places,3907584,2020,3,67.546,True
Lost Girls,3111426,2020,3,28.124,True
Zombies 2,9766166,2020,3,87.788,True
"Invisible Man, The",1051906,2020,3,48.212,True
Emma.,9214832,2020,3,36.964,True
Bad Boys For Life,1502397,2020,2,337.346,False
Blow the Man Down,8299768,2020,3,9.231,True
Stargirl,4858674,2020,3,86.762,True
Trolls World Tour,6587640,2020,3,308.614,True
My Spy,8242084,2020,3,109.237,True
Extraction,8936646,2020,3,205.411,True
"Half of It, The",9683478,2020,3,41.807,True
18 Presents,10816484,2020,3,37.291,True
Scoob,3152592,2020,3,335.013,True
Shirley,8430598,2020,3,65.184,True
"last days of american crime, The",1552211,2020,0,115.448,False
"High Note, The",9308382,2020,3,17.507,True
"Hunt, The",8244784,2020,3,59.231,True
Never Rarely Sometimes Always,7772582,2020,3,31.61,True
Palm Springs,9484998,2020,3,84.058,True
"Old Guard, The",7556122,2020,3,327.513,True
Greyhound,6048922,2020,0,284.899,False
Tout simplement noir,10426916,2020,1,8.519,False
Artemis Fowl,3089630,2020,3,572.472,True
Legacy of Lies,6834916,2020,3,299.204,True
Hamilton,8503618,2020,3,46.963,True
Underwater,5774060,2020,3,119.947,True
Work It,10276470,2020,3,96.337,True
Tenet,6723592,2020,1,140.326,False
Bill &amp; Ted Face the Music,1086064,2020,3,158.857,True
Mulan,4566758,2020,3,936.725,True
Wolfwalkers,5198068,2020,3,14.271,True
Phineas and Ferb the Movie: Candace Against the Universe,1817232,2020,3,386.237,True
Sputnik,11905962,2020,0,14.615,False
Enola Holmes,7846844,2020,3,1317.089,True
"New Mutants, The",4682266,2020,3,125.706,True
"King of Staten Island, The",9686708,2020,3,138.484,True
Unhinged,10059518,2020,3,40.477,True
Eurovision Song Contest: The Story of Fire Saga,8580274,2020,3,35.385,True
Druk,10288566,2020,1,14.906,False
Summerland,6841122,2020,1,8.576,False
"Trial of the Chicago 7, The",1070874,2020,1,19.855,False
Bad Hair,4798836,2020,3,21.868,True
Over the Moon,7488208,2020,3,145.901,True
Freaky,10919380,2020,3,17.522,True
Jiu Jitsu,9624766,2020,1,9.279,False
Ludo,7212754,2020,3,4.543,True
"Witches, The",805647,2020,2,62.059,False
Santana,11769162,2020,1,708.813,False
Godmothered,11681250,2020,3,1.683,True
Fantasy Island,983946,2020,3,33.986,True
Relic,9072352,2020,3,17.249,True
"Prom, The",10161886,2020,3,14.653,True
Happiest Season,8522006,2020,3,9.518,True
Gretel &amp; Hansel,9086228,2020,3,27.693,True
"Croods: A New Age, The",2850386,2020,3,90.426,True
"Midnight Sky, The",10539608,2020,3,1.669,True
Wonder Woman 1984,7126948,2020,3,68.368,True
Borat Subsequent Moviefilm,13143964,2020,3,19.13,True
Superintelligence,7178640,2020,3,6.166,True
Herself,9902160,2020,3,13.02,True
News of the World,6878306,2020,3,9.645,True
Run Hide Fight,11456054,2020,3,2.195,True
Pieces of a Woman,11161474,2020,3,6.477,True
I&#39;m Your Woman,10243992,2020,3,9.972,True
Unpregnant,10556022,2020,3,15.629,True
Train to Busan Presents: Peninsula,8850222,2020,3,641.633,True
Mank,10618286,2020,1,15.116,False
Breach,9820556,2020,1,4.175,False
Run,8633478,2020,3,13.923,True
Ma Rainey&#39;s Black Bottom,10514222,2020,3,13.393,True
Nomadland,9770150,2020,3,8.568,True
Promising Young Woman,9620292,2020,3,11.145,True
Ammonite,7983894,2020,3,11.524,True
I Care a Lot,9893250,2020,3,1.403,True
"Lost Husband, The",4257940,2020,3,33.942,True
Infamous,7703924,2020,3,328.587,True
Monster Hunter,6475714,2020,3,23.523,True
Penguin Bloom,6317656,2020,3,4.393,True
Deep Blue Sea 3,11946300,2020,1,69.451,False
"Courier, The",8368512,2020,3,4.999,True
Slaxx,9741310,2020,3,3.833,True
How to Be a Good Wife,10441958,2020,3,7.13,True
Love and Monsters,2222042,2020,2,49.388,False
Misbehaviour,9148706,2020,3,25.661,True
Summer of 85,10457128,2020,1,9.974,False
Holidate,9866072,2020,3,13.59,True
My Salinger Year,2222052,2020,3,9.679,True
one night in san diego,9765226,2020,2,0.6,False
One Night in Miami...,10612922,2020,2,9.032,False
A Quiet Place Part II,8332922,2020,3,73.917,True
To All the Boys: P.S. I Still Love You,9354842,2020,3,55.283,True
Mainstream,9224288,2020,3,3.316,True
An American Pickle,9059704,2020,1,44.769,False
Geenland,7737786,2020,3,68.246,True
"Craft: Legacy, The",4685762,2020,3,24.196,True
"world to come, The",9738716,2020,3,5.421,True
I&#39;m Thinking of Ending Things,7939766,2020,0,74.29,False
Dolittle,6673612,2020,3,131.152,True
Save Yourselves!,7873348,2020,3,26.682,True
Demon Slayer: Mugen Train,11032374,2020,0,70.466,False
Silver Skates,10525672,2020,2,3.508,False
Antebellum,10065694,2020,3,142.129,True
French Exit,10279362,2020,3,5.156,True
Ava,8784956,2020,2,744.393,False
June Again,9729768,2020,1,0.876,False
We Can Be Heroes,10600398,2020,3,0.881,True
Justice League Dark: Apokolips War,11079148,2020,3,94.777,True
Tove,11007444,2020,3,2.511,True
"Happy Halloween, Scooby-Doo!",12838958,2020,3,217.304,True
His House,8508734,2020,3,7.013,True
"Banker, The",6285944,2020,1,25.967,False
Boss Level,7638348,2020,2,5.422,False
Spree,11394332,2020,3,45.359,True
Kajillionaire,8143990,2020,3,16.253,True
After Love,10692788,2020,3,33.138,True
"Island of Lies, The",9843470,2020,3,17.707,True
Limbo,9138170,2020,0,4.265,False
Four Good Days,10344522,2020,3,5.709,True
Scare Package,7521214,2020,3,128.66,True
ADN,7600716,2020,3,16.708,True
Woodland,4569374,2020,1,3.807,False
"Rental, The",10003008,2020,3,20.176,True
"Tomorrow War, The",9777666,2021,2,6.0,False
"Dry, The",5144174,2021,3,1.4,True
High Ground,9286908,2021,2,3.514,False
Judas and The Black Messiah,9784798,2021,2,4.625,False
Coming 2 America,6802400,2021,3,13.335,True
Moxie,6432466,2021,3,2.252,True
Cherry,9130508,2021,0,1.681,False
"United States vs. Billie Holiday, The",8521718,2021,3,5.77,True
Willy&#39;s Wonderland,8114980,2021,3,0.881,True
"Mauritanian, The",4761112,2021,3,1.258,True
Nobody,7888964,2021,1,4.054,False
Thunder Force,10121392,2021,3,0.6,True
Stowaway,9203694,2021,3,1.71,True
Mortal Kombat,293429,2021,2,11.747,False
Barb and Star Go to Vista Del Mar,3797512,2021,3,5.348,True
"Mitchells vs the Machines, The",7979580,2021,3,6.629,True
Radhe,10888594,2021,0,1.96,False
Oxygen,6341832,2021,3,2.021,True
Without Remorse,499097,2021,1,6.252,False
Black Widow,3480822,2021,3,45.869,True
Cruella,3228774,2021,3,7.573,True
Malignant,3811906,2021,3,3.566,True
"Eyes of Tammy Faye, The",9115530,2021,3,12.026,True
Spiral: From the Book of Saw,10342730,2021,3,8.041,True
In the Heights,1321510,2021,3,4.707,True
Shang-Chi and the legend of the ten rings,9376612,2021,3,7.252,True
Cinderella,10155932,2021,3,8.389,True
Fatherhood,4733624,2021,3,18.86,True
"Conjuring: The Devil Made Me Do It, The",7069210,2021,1,18.867,False
F9 - The Fast Saga,5433138,2021,3,50.186,True
To All the Boys: Always and Forever,10676012,2021,3,14.709,True
Space Jam: A New Legacy,3554046,2021,3,10.832,True
Sweet Girl,10731768,2021,3,0.896,True
Old,10954652,2021,3,5.82,True
"Hitman&#39;s Wife&#39;s Bodyguard, The",8385148,2021,0,7.901,False
Jungle Cruise,870154,2021,3,11.923,True
Gunpowder Milkshake,8368408,2021,3,2.853,True
Pig,11003218,2021,0,0.876,False
Those Who Wish Me Dead,3215824,2021,1,15.595,False
"Suicide Squad, The",6334354,2021,3,20.078,True
Titane,10944760,2021,2,0.6,False
"Marksman, The",6902332,2021,2,1.4,False
Free Guy,6264654,2021,1,59.261,False
"Green Knight, The",9243804,2021,1,3.07,False
Reminiscence,3272066,2021,2,4.808,False
Madame Claude,10307724,2021,3,1.09,True
Army of the Dead,993840,2021,3,4.199,True
No Sudden Move,11525644,2021,3,1.129,True
"Little Things, The",10016180,2021,3,3.683,True
Dune,1160419,2021,3,27.265,True
No Time To Die,2382320,2021,2,23.104,False
"Many Saints of Newark, The",8110232,2021,2,6.709,False
"Guilty, The",9421570,2021,1,2.263,False
Spider-Man: No Way Home,10872600,2021,3,49.03,True
Till Death,11804152,2021,0,0.6,False
"Last Duel, The",4244994,2021,3,6.964,True
"Harder They Fall, The",10696784,2021,3,1.09,True
Passing,8893974,2021,3,1.681,True
Venom Let there be Carnage,7097896,2021,2,25.804,False
Night Teeth,10763820,2021,2,0.654,False
Eternals,9032400,2021,3,11.529,True
